numero,arquivo,artista,musica
03318,03318.mp4,KATINGUELÊ,CORPO LÚCIDO
03319,03319.mp4,XUXA,DANÇA DA XUXA
03320,03320.mp4,ELBA RAMALHO,DE VOLTA PRO ACONCHEGO
03321,03321.mp4,MOLEJO,DOIDINHA POR MEU SAMBA
03322,03322.mp4,SÓ PRA CONTRARIAR,É BOM DEMAIS
03323,03323.mp4,LEGIÃO URBANA,EDUARDO E MÔNICA
03324,03324.mp4,GRUPO SAMPA,EU AMO VOCÊ
03325,03325.mp4,GRUPO SAMPA,FLAGRANTE
03326,03326.mp4,CHITÃOZINHO E XORORÓ,FOGE DE MIM
03327,03327.mp4,RAUL SEIXAS,GITA
03328,03328.mp4,DJAVAN,LILÁS
03329,03329.mp4,TOM JOBIM,LUÍZA
03330,03330.mp4,JAIR RODRIGUES,MAJESTADE O SABIÁ
03331,03331.mp4,ROBERTA MIRANDA,MEU DENGO
03332,03332.mp4,MARTINHO DA VILA,MULHERES
03333,03333.mp4,DANIELA MERCURY,MÚSICA DE RUA
03334,03334.mp4,GAL COSTA,NADA MAIS (LATELY)
03335,03335.mp4,LEANDRO E LEONARDO,NÃO OLHE ASSIM
03336,03336.mp4,ROBERTO CARLOS,O PROGRESSO
03337,03337.mp4,CIDADE NEGRA,ONDE VOCÊ MORA
03338,03338.mp4,ROBERTO CARLOS,OS SEUS BOTÕES
03339,03339.mp4,LUIZ VIEIRA,PAZ DO MEU AMOR
03340,03340.mp4,MANO A MANO,PEDINDO AMOR
03341,03341.mp4,CRISTINA MONTEIRO,PEDRA FALSA
03342,03342.mp4,XUXA,PIPOCA
03343,03343.mp4,SÓ PRA CONTRARIAR,PRIMEIRO AMOR
03344,03344.mp4,ROBERTA MIRANDA,SÃO TANTAS COISAS
03345,03345.mp4,DANIELA MERCURY,SÓ PRA TE MOSTRAR
03346,03346.mp4,GRUPO RAÇA,TÔ LEGAL
03347,03347.mp4,KATINGUELÊ,UM DOCE SABOR
03348,03348.mp4,INIMIGOS DO REI,UMA BARATA CHAMADA KAFKA
03349,03349.mp4,ART POPULAR,UTOPIA
03350,03350.mp4,DANIELA MERCURY,VOCÊ NÃO ENTENDE NADA
03351,03351.mp4,ENGENHEIROS DO HAWAII,A PROMESSA
03352,03352.mp4,CIDADE NEGRA,A SOMBRA DA MALDADE
03353,03353.mp4,FÁBIO JÚNIOR,AMARRADOS
03354,03354.mp4,BANDA BACH,ATÉ DE MANHÃ
03355,03355.mp4,DANIELA MERCURY,BATUQUE
03356,03356.mp4,ZECA PAGODINHO,CADA UM NO SEU CADA UM
03357,03357.mp4,GAL COSTA,CHUVA DE PRATA
03358,03358.mp4,SAMPA CREW,CORAÇÃO TE ACALMA
03359,03359.mp4,BANDA MEL,CRENÇA E FÉ
03360,03360.mp4,ROBERTA MIRANDA,DÓI
03361,03361.mp4,FAGNER,ENDOIDECEU
03362,03362.mp4,JOÃO PAULO E DANIEL,ESTOU APAIXONADO
03363,03363.mp4,FÁBIO JÚNIOR,EU NUNCA ESTIVE TÃO APAIXONADO
03364,03364.mp4,CAZUZA,IDEOLOGIA
03365,03365.mp4,CASCATINHA E INHANA,ÍNDIA
03366,03366.mp4,SIMONE,IOLANDA
03367,03367.mp4,XUXA,LUA DE CRISTAL
03368,03368.mp4,CARLOS OLIVA E LOS SOBRINHOS,MACARENA
03369,03369.mp4,PRETO NO BRANCO,MARAVILHOSA
03370,03370.mp4,SANDY E JÚNIOR,MARIA CHIQUINHA
03371,03371.mp4,BANDA EVA,ME ABRAÇA
03372,03372.mp4,CHICLETE COM BANANA,ME PEGUE SE QUISER
03373,03373.mp4,SÓ PRA CONTRARIAR,MEU JEITO DE SER
03374,03374.mp4,ELZA SOARES,MULATA ASSANHADA
03375,03375.mp4,COMPANHIA DO PAGODE,NA BOQUINHA NA GARRAFA
03376,03376.mp4,KATINGUELÊ,NO COMPASSO DO CRIADOR
03377,03377.mp4,CAZUZA,O NOSSO AMOR A GENTE INVENTA
03378,03378.mp4,FÁBIO JÚNIOR,O QUE É QUE HÁ
03379,03379.mp4,SKANK,PACATO CIDADÃO
03380,03380.mp4,FÁBIO JÚNIOR,PAI
03381,03381.mp4,GERA SAMBA,PAQUEREI
03382,03382.mp4,SIMONY E ALEXANDRE,PELO MENOS UMA VEZ
03383,03383.mp4,BANDA MEL,PREFIXO DE VERÃO
03384,03384.mp4,CIDADE NEGRA,QUEREM MEU SANGUE
03385,03385.mp4,FERNANDA ABREU,RIO BABILÔNIA
03386,03386.mp4,ZEZÉ DI CAMARGO E LUCIANO,SALVA MEU CORAÇÃO
03387,03387.mp4,ZECA PAGODINHO,SAMBA PRA MOÇAS
03388,03388.mp4,ELIANA DE LIMA,SAUDADE DANADA
03389,03389.mp4,ARA KETU,SEMPRE SERÁ
03390,03390.mp4,CRISTINA MONTEIRO E LUÍS CARLOS,SEMPRE SOU EU
03391,03391.mp4,MARIA BETHÂNIA,SONHO MEU
03392,03392.mp4,SÓ PRA CONTRARIAR,TÃO SÓ
03393,03393.mp4,SKANK,TE VER
03394,03394.mp4,HANÓI HANÓI,TOTALMENTE DEMAIS
03395,03395.mp4,CHITÃOZINHO E XORORÓ,UM HOMEM QUANDO AMA
03396,03396.mp4,ROBERTA MIRANDA,VÁ COM DEUS
03397,03397.mp4,FERNANDA ABREU,VENENO DA LATA
03398,03398.mp4,SAMPA CREW,VERDADE PAIXÃO
03399,03399.mp4,UM TOQUE A MAIS,VIDA BANDIDA
03400,03400.mp4,MULEKE TRAVESSO,VOCÊ EM MIM
03401,03401.mp4,ENGENHEIROS DO HAWAII,A PERIGO
03402,03402.mp4,JORGE BENJOR,ALCOHOL
03403,03403.mp4,ROBERTO CARLOS,AMIGOS DO PEITO
03404,03404.mp4,GIAN E GIOVANI,AMOR DEMAIS
03405,03405.mp4,ROUPA NOVA,ANJO
03406,03406.mp4,TOQUINHO,AQUARELA
03407,03407.mp4,BETO BARBOSA,BALANÇO TRILEGAL
03408,03408.mp4,METRÔ,BEAT ACELERADO II
03409,03409.mp4,MARTINHO DA VILA,"CANTA, CANTA MINHA GENTE"
03410,03410.mp4,LEANDRO E LEONARDO,CASA SEPARADA
03411,03411.mp4,NEGRITUDE JÚNIOR,COHAB CITY - VEM PRA CÁ
03412,03412.mp4,BANDA BRASIL,COMO DÓI
03413,03413.mp4,NANDO REIS,CORAÇÃO DA GENTE
03414,03414.mp4,CHITÃOZINHO E XORORÓ,CORAÇÃO SERTANEJO
03415,03415.mp4,GIAN E GIOVANI,DEPOIS DO ADEUS
03416,03416.mp4,DO JEITO QUE EU GOSTO,DO JEITO QUE EU GOSTO
03417,03417.mp4,TIM MAIA,DO LEME AO PONTAL
03418,03418.mp4,GIAN E GIOVANI,DÓI
03419,03419.mp4,BETO BARBOSA,DONA
03420,03420.mp4,LEANDRO E LEONARDO,ENTRE TAPAS E BEIJOS
03421,03421.mp4,CHRISTIAN E RALF,ESSE AMOR QUE ME MATA
03422,03422.mp4,LEANDRO E LEONARDO,ESSA NOITE FOI MARAVILHOSA
03423,03423.mp4,TIRIRICA,EU SOU CHIFRUDO
03424,03424.mp4,SEMPRE LIVRE,EU SOU FREE
03425,03425.mp4,RÁDIO TÁXI,EVA
03426,03426.mp4,GINGA PURA,FRUTO DOS DEUSES
03427,03427.mp4,BANDA DO CORPO DE BOMBEIROS,HINO DO PALMEIRAS
03428,03428.mp4,SÓ PRA CONTRARIAR,LINDA
03429,03429.mp4,ANGÉLICA,MAGIA
03430,03430.mp4,LEANDRO E LEONARDO,MAIS UMA NOITE SEM VOCÊ
03431,03431.mp4,GRAFITE,MAMMA MARIA
03432,03432.mp4,ELIS REGINA,ME DEIXAS LOUCA
03433,03433.mp4,GIAN E GIOVANI,MEDO
03434,03434.mp4,RITCHIE,MENINA VENENO
03435,03435.mp4,GIAN E GIOVANI,NOSSA SENHORA DE APARECIDA
03436,03436.mp4,NENHUM DE NÓS,O ASTRONAUTA DE MÁRMORE
03437,03437.mp4,GIAN E GIOVANI,O QUE É QUE A GENTE NÃO FAZ POR A
03438,03438.mp4,GIAN E GIOVANI,OLHA AMOR
03439,03439.mp4,JOÃO PAULO E DANIEL,PEDINDO BIS
03440,03440.mp4,RITCHIE,PELO INTERFONE
03441,03441.mp4,LEANDRO E LEONARDO,PENSE EM MIM
03442,03442.mp4,RITCHIE,POR QUE FUI TE AMAR ASSIM
03443,03443.mp4,NETINHO,PRECISO DE VOCÊ
03444,03444.mp4,BLITZ,QUEM TEM PÕE
03445,03445.mp4,NETINHO,RAINHA DO BAILE
03446,03446.mp4,METRÔ,SÂNDALO DE DANDI
03447,03447.mp4,DR. SILVANA E CIA,SERÃO EXTRA
03448,03448.mp4,GIAN E GIOVANI,TE AMO MENINA
03449,03449.mp4,LEANDRO E LEONARDO,TEMPORAL DE AMOR
03450,03450.mp4,GIAN E GIOVANI,"UM, DOIS, TRÊS"
03451,03451.mp4,DANIELA MERCURY,A PRIMEIRA VISTA
03452,03452.mp4,LÉO JAIME,A VIDA NÃO PRESTA
03453,03453.mp4,NÉLSON GONÇALVES,A VOLTA DO BOÊMIO
03454,03454.mp4,TURMA DO BALÃO MÁGICO,AMIGOS DO PEITO
03455,03455.mp4,CHICO BUARQUE,APESAR DE VOCÊ
03456,03456.mp4,TIMBALADA,BEIJA FLOR
03457,03457.mp4,BETO BARBOSA,BEIJINHO NA BOCA
03458,03458.mp4,LEILA PINHEIRO,BESAME
03459,03459.mp4,MARIA BETHÂNIA,BRINCAR DE VIVER
03460,03460.mp4,PIRILAMPO E SARACURA,CABECINHA NO OMBRO
03461,03461.mp4,RAÇA NEGRA,CAROLINE
03462,03462.mp4,LULU SANTOS,CASA
03463,03463.mp4,RAÇA NEGRA,CIGANA
03464,03464.mp4,ULTRAJE A RIGOR,CIÚME
03465,03465.mp4,BANDA EVA,COLEÇÃO
03466,03466.mp4,ELIANA DE LIMA,DESEJO DE AMAR
03467,03467.mp4,NEGRITUDE JÚNIOR,É DEMAIS
03468,03468.mp4,JORGE BENJOR,ENGENHO DE DENTRO
03469,03469.mp4,LEANDRO E LEONARDO,EU JURO
03470,03470.mp4,MARINA LIMA,EU NÃO SEI DANÇAR
03471,03471.mp4,ELIS REGINA,FASCINAÇÃO
03472,03472.mp4,SKANK,GAROTA NACIONAL
03473,03473.mp4,OSWALDO MONTENEGRO,LUA E FLOR
03474,03474.mp4,ULTRAJE A RIGOR,MARYLOU
03475,03475.mp4,SAMPA CREW,MESMO ASSIM
03476,03476.mp4,JOÃO PAULO E DANIEL,MINHA ESTRELA PERDIDA
03477,03477.mp4,LULU SANTOS,MINHA VIDA
03478,03478.mp4,KID ABELHA,"NA RUA, NA CHUVA, NA FAZENDA"
03479,03479.mp4,CHITÃOZINHO E XORORÓ,NASCEMOS PRA CANTAR
03480,03480.mp4,ROSANA,NEM UM TOQUE
03481,03481.mp4,DANIELA MERCURY,O MAIS BELO DOS BELOS
03482,03482.mp4,RAÇA NEGRA,O QUE EU FAÇO SEM VOCÊ
03483,03483.mp4,GRUPO RAÇA,O TEU CHAMEGO
03484,03484.mp4,CRISTINA MONTEIRO,OMBRO AMIGO
03485,03485.mp4,BETO BARBOSA,PRETA
03486,03486.mp4,XUXA E JOSÉ AUGUSTO,QUERER É PODER
03487,03487.mp4,KATINGUELÊ,RECADO A MINHA AMADA
03488,03488.mp4,ENGENHEIROS DO HAWAII,REFRÃO DE BOLERO
03489,03489.mp4,ORQUESTRA DA TERRA,REI DO GADO
03490,03490.mp4,WANDO,SAFADA
03491,03491.mp4,RAÇA NEGRA,SEU AMOR JÁ TERMINOU
03492,03492.mp4,VINÍCIUS CANTUÁRIA,SÓ VOCÊ
03493,03493.mp4,BETO GUEDES,SOL DE PRIMAVERA - COM RONALDO BASTOS
03494,03494.mp4,RAÇA NEGRA,SOZINHO
03495,03495.mp4,RAÇA NEGRA,TE QUERO COMIGO
03496,03496.mp4,MAURÍCIO MATTAR,TEU CAFUNÉ
03497,03497.mp4,LULU SANTOS,TUDO BEM
03498,03498.mp4,NELSON NED,TUDO PASSARÁ
03499,03499.mp4,LULU SANTOS,UM PRO OUTRO
03500,03500.mp4,EMÍLIO SANTIAGO,VERDADE CHINESA
03501,03501.mp4,GERA SAMBA,A DANÇA DO BUMBUM
03502,03502.mp4,ROUPA NOVA,A FORÇA DO AMOR
03503,03503.mp4,DOLORES DURAN,A NOITE DO MEU BEM
03504,03504.mp4,LULU SANTOS,ADIVINHA O QUÊ
03505,03505.mp4,ZÉ RAMALHO,ADMIRÁVEL GADO NOVO
03506,03506.mp4,FAFÁ DE BELÉM,ÁGUAS PASSADAS
03507,03507.mp4,ERVA DOCE,AMANTE PROFISSIONAL
03508,03508.mp4,LULU SANTOS,AVISO AOS NAVEGANTES
03509,03509.mp4,RITA LEE,BAILA COMIGO
03510,03510.mp4,CHITÃOZINHO E XORORÓ,BAILÃO DE PEÃO
03511,03511.mp4,BARÃO VERMELHO,BETE BALANÇO
03512,03512.mp4,CRAVO E CANELA,COISA BOA DEMAIS
03513,03513.mp4,GUILHERME ARANTES,COISA DO BRASIL
03514,03514.mp4,ROUPA NOVA,CRISTINA
03515,03515.mp4,ROUPA NOVA,DE VOLTA PRO FUTURO
03516,03516.mp4,GRUPO TEMPERO,DEIXA EU TE QUERER
03517,03517.mp4,FAGNER,DESLIZES
03518,03518.mp4,KID ABELHA,DEUS (APAREÇA NA TELEVISÃO)
03519,03519.mp4,LEANDRO E LEONARDO,DOCE MISTÉRIO
03520,03520.mp4,CLARA NUNES,É BAIANA
03521,03521.mp4,ROBERTA MIRANDA,"EU TE AMO, TE AMO, TE AMO"
03522,03522.mp4,LEANDRO E LEONARDO,FESTA DE RODEIO
03523,03523.mp4,TIRIRICA,FLORENTINA
03524,03524.mp4,KID ABELHA,GRAND' HOTEL
03525,03525.mp4,LECI BRANDÃO,ISSO É FUNDO DE QUINTAL
03526,03526.mp4,PARALAMAS DO SUCESSO,LANTERNA DOS AFOGADOS
03527,03527.mp4,ROUPA NOVA,LINDA DEMAIS
03528,03528.mp4,TIM MAIA,ME DÊ MOTIVO
03529,03529.mp4,FLOR DE CHEIRO,MENINO LINDO
03530,03530.mp4,SÓ PRA CONTRARIAR,NUNCA MAIS TE MACHUCAR
03531,03531.mp4,SÓ PRA CONTRARIAR,"O AMOR, VOCÊ E EU"
03532,03532.mp4,PARALAMAS DO SUCESSO,O BECO
03533,03533.mp4,SÓ PRA CONTRARIAR,OUTDOOR
03534,03534.mp4,CIDADE NEGRA,PENSAMENTO
03535,03535.mp4,ART POPULAR,PIMPOLHO
03536,03536.mp4,CLARA NUNES,PORTELA NA AVENIDA
03537,03537.mp4,RAÇA NEGRA,PRECISO TER ALGUÉM
03538,03538.mp4,SIMONY,QUANDO TE VI
03539,03539.mp4,ZEZÉ DI CAMARGO E LUCIANO,SEM MEDO DE SER FELIZ
03540,03540.mp4,ALTEMAR DUTRA,SENTIMENTAL DEMAIS
03541,03541.mp4,GRUPO MALÍCIA,SENTINELA
03542,03542.mp4,KATINGUELÊ,SÓ PEDINDO BIS
03543,03543.mp4,SÓ PRA CONTRARIAR,TE AMAR SEM MEDO
03544,03544.mp4,ART POPULAR,TEMPORAL
03545,03545.mp4,NEGRITUDE JÚNIOR,TIC-TAC
03546,03546.mp4,SÓ PRA CONTRARIAR,TRIBUTO AOS MAMONAS
03547,03547.mp4,MÁRCIA FREIRE,VERMELHO
03548,03548.mp4,CHITÃOZINHO E XORORÓ,VEZ EM QUANDO VEM ME VER
03549,03549.mp4,ANTONIO CARLOS E JOCAFI,VOCÊ ABUSOU
03550,03550.mp4,ROUPA NOVA,VOLTA PRA MIM
03551,03551.mp4,CHITÃOZINHO E XORORÓ,60 DIAS APAIXONADO
03552,03552.mp4,GERA SAMBA,A DANÇA DA CORDINHA
03553,03553.mp4,ROUPA NOVA,AMAR É...
03554,03554.mp4,MARISA MONTE,BALANÇA PEMA
03555,03555.mp4,ELBA RAMALHO,BANHO DE CHEIRO
03556,03556.mp4,SÉRGIO REIS,CAVALO PRETO
03557,03557.mp4,SÉRGIO REIS,CHICO MINEIRO
03558,03558.mp4,ZEZÉ DI CAMARGO E LUCIANO,COMO UM ANJO
03559,03559.mp4,CHRISTIAN E RALF,DESEJO DE AMAR
03560,03560.mp4,MARTINHO DA VILA,"DEVAGAR, DEVAGARINHO"
03561,03561.mp4,CIDADE NEGRA,DOUTOR
03562,03562.mp4,CIDADE NEGRA,DOWNTOWN
03563,03563.mp4,AKUNDUM,EMACONHADA
03564,03564.mp4,CHITÃOZINHO E XORORÓ,FEITO EU
03565,03565.mp4,CARRAPICHO,FESTA DE UM POVO
03566,03566.mp4,ZEZÉ DI CAMARGO E LUCIANO,FOI A PRIMEIRA VEZ
03567,03567.mp4,EXALTASAMBA,GAMEI
03568,03568.mp4,ZEZÉ DI CAMARGO E LUCIANO,INDIFERENÇA
03569,03569.mp4,LEGIÃO URBANA,ÍNDIOS
03570,03570.mp4,BIRO DO CAVACO,JÉSSICA
03571,03571.mp4,PARALAMAS DO SUCESSO,LA BELLA LUNA
03572,03572.mp4,LAURA PAUSINI,LA SOLITUDINE
03573,03573.mp4,CHITÃOZINHO E XORORÓ,LOIRA GELADA
03574,03574.mp4,RICK MARTIN,MARIA
03575,03575.mp4,XUXA,MARQUEI UM X
03576,03576.mp4,COMPANHIA DO PAGODE,MELÔ DO STRIP TEASE
03577,03577.mp4,NETINHO,MENINA LINDA
03578,03578.mp4,GAL COSTA,"MEU BEM, MEU MAL"
03579,03579.mp4,ROYCE DO CAVACO,MEU CORAÇÃO É TEU
03580,03580.mp4,ROBERTO CARLOS,MULHER DE 40
03581,03581.mp4,ZEZÉ DI CAMARGO E LUCIANO,NA HORA H
03582,03582.mp4,ART POPULAR,NANI
03583,03583.mp4,DANIELA MERCURY,NOBRE VAGABUNDO
03584,03584.mp4,MILTON NASCIMENTO,NOS BAILES DA VIDA
03585,03585.mp4,ZÉLIA DUNCAN,NOS LENÇÓIS DESSE REGGAE
03586,03586.mp4,ARA KETU,NOSSA GUERRA SANTA
03587,03587.mp4,GAL COSTA E GILBERTO GIL,ODARA
03588,03588.mp4,CHITÃOZINHO E XORORÓ,PÁGINA DE AMIGOS
03589,03589.mp4,SÉRGIO REIS,PANELA VELHA
03590,03590.mp4,ZEZÉ DI CAMARGO E LUCIANO,POR AMOR TE DEIXO IR
03591,03591.mp4,ZEZÉ DI CAMARGO E LUCIANO,PRECISO SER AMADO
03592,03592.mp4,GRUPO RAÇA,PURA EMOÇÃO
03593,03593.mp4,SÉRGIO REIS,SAUDADE DA MINHA TERRA
03594,03594.mp4,SANDRA DE SÁ,SOZINHA
03595,03595.mp4,SKANK,TÃO SEU
03596,03596.mp4,LEGIÃO URBANA,TEATRO DE VAMPIROS
03597,03597.mp4,ROBERTO CARLOS,TEM COISAS QUE A GENTE NÃO TIRA
03598,03598.mp4,ART POPULAR,TRAPAÇA
03599,03599.mp4,BANDA CHEIRO DE AMOR,"VAI SACUDIR, VAI ABALAR"
03600,03600.mp4,GILBERTO GIL,VAMOS FUGIR
03601,03601.mp4,CARLINHOS BROWN,A NAMORADA
03602,03602.mp4,PARALAMAS DO SUCESSO,A NOVIDADE
03603,03603.mp4,LEGIÃO URBANA,A VIA LÁCTEA
03604,03604.mp4,SÓ PRA CONTRARIAR,AMOR VERDADEIRO
03605,03605.mp4,VIRGULÓIDES,BAGULHO NO BUMBA
03606,03606.mp4,MARISA MONTE,BEIJA EU
03607,03607.mp4,BANDA EVA,BELEZA RARA
03608,03608.mp4,CIDADE NEGRA,CASA
03609,03609.mp4,ELBA RAMALHO,CHÃO DE GIZ
03610,03610.mp4,RITA LEE,COISAS DA VIDA
03611,03611.mp4,ELIS REGINA,COMO NOSSOS PAIS
03612,03612.mp4,MARISA MONTE,DANÇA DA SOLIDÃO
03613,03613.mp4,LULU SANTOS,DANCIN' DAYS
03614,03614.mp4,LEGIÃO URBANA,DEZESSEIS
03615,03615.mp4,LEANDRO E LEONARDO,DIZ PRA MIM
03616,03616.mp4,FÁBIO JÚNIOR,ENTREGA
03617,03617.mp4,MARISA MONTE,ESTA MELODIA
03618,03618.mp4,SKANK,EU DISSE A ELA
03619,03619.mp4,CIDADE NEGRA,FIRMAMENTO
03620,03620.mp4,LULU SANTOS,GRAAL
03621,03621.mp4,EXALTASAMBA,LOUCA PAIXÃO
03622,03622.mp4,EXALTASAMBA,LUZ DO DESEJO
03623,03623.mp4,CÁSSIA ELLER,MALANDRAGEM
03624,03624.mp4,CHICO CÉSAR,MAMA ÁFRICA
03625,03625.mp4,GRUPO CAFUNÉ,MELÔ DO PIRULITO
03626,03626.mp4,NETINHO,MILLA
03627,03627.mp4,CIDADE NEGRA,MUCAMA
03628,03628.mp4,MAURÍCIO MATTAR,MUITO ROMÂNTICO
03629,03629.mp4,MARISA MONTE,NA ESTRADA
03630,03630.mp4,ROUPA NOVA,NOSSA HISTÓRIA
03631,03631.mp4,SKANK,O HOMEM QUE SABIA DEMAIS
03632,03632.mp4,SÉRGIO REIS,O MENINO DA PORTEIRA
03633,03633.mp4,LEANDRO E LEONARDO,POR CAUSA DELA
03634,03634.mp4,RAÇA NEGRA,PRECISO DESSE AMOR
03635,03635.mp4,DANIELA MERCURY,RAPUNZEL
03636,03636.mp4,MAURÍCIO MATTAR,RUMOS DO CORAÇÃO
03637,03637.mp4,MOLEJO,SAMBA DIFERENTE
03638,03638.mp4,ROYCE DO CAVACO,SÓ VOCÊ
03639,03639.mp4,RENATO RUSSO,STRANI AMORI
03640,03640.mp4,NEGRITUDE JÚNIOR,TANAJURA
03641,03641.mp4,EXALTASAMBA,TELEGRAMA
03642,03642.mp4,LULU SANTOS,TUDO IGUAL
03643,03643.mp4,LEGIÃO URBANA,VENTO NO LITORAL
03644,03644.mp4,ZECA PAGODINHO,VERDADE
03645,03645.mp4,CHRISTIAN E RALF,VIRA VIROU
03646,03646.mp4,LOBÃO,A QUEDA
03647,03647.mp4,LEGIÃO URBANA,ANGRA DOS REIS
03648,03648.mp4,EXALTASAMBA,ARMADILHA
03649,03649.mp4,TIM MAIA,AZUL DA COR DO MAR
03650,03650.mp4,BETO BARBOSA,BALANÇA O BUMBUM MUCHACHA
03651,03651.mp4,SÉRGIO MURILO,BROTO LEGAL
03652,03652.mp4,RAUL SEIXAS,CAPIM GUINÉ
03653,03653.mp4,TOQUINHO E VINÍCIUS DE MORAES,CARTA AO TOM 74
03654,03654.mp4,KID ABELHA,COMO É QUE EU VOU EMBORA
03655,03655.mp4,CHITÃOZINHO E XORORÓ,CONFIDÊNCIAS
03656,03656.mp4,CLAUDINHO E BUCHECHA,CONQUISTA
03657,03657.mp4,BANDA CHEIRO DE AMOR,É DEMAIS MEU REI
03658,03658.mp4,SKANK,É PROIBIDO FUMAR
03659,03659.mp4,SKANK,É UMA PARTIDA DE FUTEBOL
03660,03660.mp4,EXALTASAMBA,É VOCÊ
03661,03661.mp4,CÁSSIA ELLER,E.C.T.
03662,03662.mp4,SHAKIRA,ESTOY AQUI
03663,03663.mp4,LEANDRO E LEONARDO,"EU SOU DESEJO, VOCÊ É PAIXÃO"
03664,03664.mp4,CIDADE NEGRA,FALAR A VERDADE
03665,03665.mp4,NINO ROSSO,IO CHE NON VIVO SENZA TE
03666,03666.mp4,TIM MAIA,LEVA
03667,03667.mp4,PARALAMAS DO SUCESSO,LOURINHA BOMBRIL
03668,03668.mp4,CAETANO VELOSO,LUA DE SÃO JORGE
03669,03669.mp4,KATINGUELÊ,LUANA
03670,03670.mp4,CIDADE NEGRA,LUTA DE CLASSES
03671,03671.mp4,MARINA LIMA,MESMO QUE SEJA EU
03672,03672.mp4,CIDADE NEGRA,MINHA IRMÃ
03673,03673.mp4,GIAN E GIOVANI,NÃO VIVO SEM VOCÊ
03674,03674.mp4,RITA LEE,NEM LUXO NEM LIXO
03675,03675.mp4,FREE BONGUSTO,O SOLE MIO
03676,03676.mp4,MASTRUZ COM LEITE,OLHA PRO CÉU
03677,03677.mp4,CHITÃOZINHO E XORORÓ,PALAVRAS (WORDS)
03678,03678.mp4,CHITÃOZINHO E XORORÓ,PODE SER PRA VALER
03679,03679.mp4,TITÃS,POLÍCIA
03680,03680.mp4,TIM MAIA,PRIMAVERA
03681,03681.mp4,PEPPINO DI CAPRI,ROBERTA
03682,03682.mp4,GINO PAOLI,SAPORE DI SALE
03683,03683.mp4,JOÃO MINEIRO E MARCIANO,SEU AMOR AINDA É TUDO
03684,03684.mp4,EXALTASAMBA,SINCERA
03685,03685.mp4,CHITÃOZINHO E XORORÓ,SÓ QUEM AMOU DEMAIS
03686,03686.mp4,KID ABELHA,TE AMO PRA SEMPRE
03687,03687.mp4,RAUL SEIXAS,TREM DAS 7
03688,03688.mp4,PARALAMAS DO SUCESSO,VOCÊ
03689,03689.mp4,MASTRUZ COM LEITE,VOU TE MATAR DE CHEIRO
03690,03690.mp4,BOBBY SOLO,ZÍNGARA
03691,03691.mp4,É O TCHAN,A LOURINHA
03692,03692.mp4,FAFÁ DE BELÉM,ABANDONADA
03693,03693.mp4,NEGRITUDE JÚNIOR,ABSOLUTA
03694,03694.mp4,PIRILAMPO E SARACURA,BOIADEIRO ERRANTE
03695,03695.mp4,YAHOO,CAMINHOS DO SOL
03696,03696.mp4,FAGNER,CANTEIROS
03697,03697.mp4,NÉLSON GONÇALVES,CARINHOSO
03698,03698.mp4,BENITO DE PAULA,CHARLIE BROWN
03699,03699.mp4,KID ABELHA,COMO EU QUERO
03700,03700.mp4,ROBERTO CARLOS,COMO VAI VOCÊ
03701,03701.mp4,RITA PAVONE,DATEMI UN MARTELO (REMIX)
03702,03702.mp4,É O TCHAN,DENGO DE MULHERES
03703,03703.mp4,JERRY ADRIANI,DIANA
03704,03704.mp4,CHITÃOZINHO E XORORÓ,É ASSIM QUE TE AMO
03705,03705.mp4,LEANDRO E LEONARDO,É POR VOCÊ QUE CANTO
03706,03706.mp4,CHITÃOZINHO E XORORÓ,ELA NÃO VAI MAIS CHORAR
03707,03707.mp4,ERASMO CARLOS,FESTA DE ARROMBA
03708,03708.mp4,FÁBIO JÚNIOR,IMPOSSÍVEL ACREDITAR QUE PERDI
03709,03709.mp4,MARA MARAVILHA,JESUS CRISTO
03710,03710.mp4,GRUPO UNIÃO,JURA DE AMOR
03711,03711.mp4,É O TCHAN,MALHAÇÃO
03712,03712.mp4,OS MAGNÍFICOS,ME USA
03713,03713.mp4,YAHOO,MORDIDA DE AMOR
03714,03714.mp4,ASA DE ÁGUIA,NÃO TEM LUA
03715,03715.mp4,RAZÃO BRASILEIRA,NATURALMENTE
03716,03716.mp4,LEANDRO E LEONARDO,PIMBA
03717,03717.mp4,COMPANHIA DO PAGODE,PINGOS DE LÁGRIMA
03718,03718.mp4,MORAES MOREIRA,POMBO-CORREIO
03719,03719.mp4,DIANA,PORQUE BRIGAMOS
03720,03720.mp4,GRUPO MALÍCIA,PRIMEIRO BEIJO
03721,03721.mp4,JORGE BENJOR,QUE MARAVILHA
03722,03722.mp4,JORGE BENJOR,QUE PENA
03723,03723.mp4,CAETANO VELOSO,QUEIXA
03724,03724.mp4,GILBERTO GIL,SE EU QUISER FALAR COM DEUS
03725,03725.mp4,LAURA PAUSINI,SE FUÉ
03726,03726.mp4,ADALBERTO E ADRIANO,SEPARAÇÃO
03727,03727.mp4,SELMA REIS,SOMBRA EM NOSSO OLHAR
03728,03728.mp4,LULU SANTOS,TÃO BEM
03729,03729.mp4,ELIS REGINA,TIRO AO ÁLVARO
03730,03730.mp4,LULU SANTOS,TODA FORMA DE AMOR
03731,03731.mp4,CAZUZA,TODO AMOR QUE HOUVER NESTA VIDA
03732,03732.mp4,BANDA CHEIRO DE AMOR,TODO MUNDO DANÇA
